ni_pct,co_pct,mn_pct,ni_to_co_ratio,ni_to_mn_ratio,dopant_sum,temp_C,c_rate,predicted_accuracy,baseline_accuracy,improvement_pct
41.94,34.15,23.91,1.23,1.75,100.0,40,0.5,68.98,75.0,-6.02
33.52,16.56,49.92,2.02,0.67,100.0,40,5.0,65.03,75.0,-9.97
31.75,39.44,28.81,0.81,1.1,100.0,70,0.5,68.68,75.0,-6.32
28.45,22.05,49.5,1.29,0.57,100.0,25,1.0,86.98,75.0,11.98
57.34,28.54,14.12,2.01,4.06,100.0,40,2.0,65.67,75.0,-9.33
26.57,14.49,58.94,1.83,0.45,100.0,55,2.0,79.53,75.0,4.53
54.7,16.85,28.45,3.25,1.92,100.0,40,0.5,83.05,75.0,8.05
28.82,39.67,31.52,0.73,0.91,100.0,70,2.0,56.2,75.0,-18.8
68.67,22.11,9.23,3.11,7.44,100.0,70,1.0,74.57,75.0,-0.43
58.16,36.49,5.35,1.59,10.87,100.0,25,0.5,74.45,75.0,-0.55
43.29,16.33,40.38,2.65,1.07,100.0,55,5.0,69.06,75.0,-5.94
56.2,19.89,23.91,2.82,2.35,100.0,55,1.0,81.04,75.0,6.04
35.59,15.13,49.28,2.35,0.72,100.0,40,1.0,86.95,75.0,11.95
40.71,27.01,32.27,1.51,1.26,100.0,55,2.0,70.35,75.0,-4.65
75.05,19.89,5.06,3.77,14.82,100.0,40,1.0,77.98,75.0,2.98
37.43,39.94,22.63,0.94,1.65,100.0,40,1.0,62.93,75.0,-12.07
48.2,20.48,31.32,2.35,1.54,100.0,25,5.0,67.71,75.0,-7.29
32.19,39.27,28.54,0.82,1.13,100.0,55,2.0,62.4,75.0,-12.6
56.95,29.6,13.44,1.92,4.24,100.0,70,1.0,65.9,75.0,-9.1
23.73,17.86,58.41,1.33,0.41,100.0,40,2.0,81.16,75.0,6.16
28.84,34.55,36.61,0.83,0.79,100.0,40,1.0,75.2,75.0,0.2
20.47,13.51,66.02,1.52,0.31,100.0,40,5.0,71.69,75.0,-3.31
57.86,25.66,16.48,2.25,3.51,100.0,55,2.0,63.3,75.0,-11.7
46.86,38.53,14.61,1.22,3.21,100.0,55,2.0,59.22,75.0,-15.78
28.06,36.38,35.57,0.77,0.79,100.0,55,5.0,46.59,75.0,-28.41
37.54,11.15,51.31,3.37,0.73,100.0,40,0.5,95.16,75.0,20.16
51.78,21.3,26.92,2.43,1.92,100.0,70,1.0,76.87,75.0,1.87
34.51,25.12,40.37,1.37,0.86,100.0,70,1.0,76.41,75.0,1.41
50.04,14.12,35.85,3.54,1.4,100.0,55,0.5,81.85,75.0,6.85
45.25,12.57,42.19,3.6,1.07,100.0,70,2.0,74.07,75.0,-0.93
24.57,30.16,45.27,0.81,0.54,100.0,40,2.0,73.76,75.0,-1.24
36.48,38.35,25.17,0.95,1.45,100.0,55,5.0,42.9,75.0,-32.1
68.42,19.96,11.62,3.43,5.89,100.0,55,5.0,51.63,75.0,-23.37
47.58,22.98,29.44,2.07,1.62,100.0,40,5.0,60.46,75.0,-14.54
52.79,23.37,23.84,2.26,2.21,100.0,55,0.5,75.88,75.0,0.88
45.97,11.03,43.0,4.17,1.07,100.0,40,0.5,96.45,75.0,21.45
22.63,23.64,53.72,0.96,0.42,100.0,55,2.0,73.71,75.0,-1.29
29.94,42.13,27.92,0.71,1.07,100.0,70,5.0,39.78,75.0,-35.22
46.73,45.89,7.38,1.02,6.34,100.0,55,2.0,51.51,75.0,-23.49
32.55,30.73,36.72,1.06,0.89,100.0,55,0.5,78.43,75.0,3.43
23.0,28.22,48.78,0.81,0.47,100.0,55,1.0,75.2,75.0,0.2
70.62,11.23,18.15,6.29,3.89,100.0,25,2.0,82.73,75.0,7.73
72.44,12.85,14.71,5.64,4.92,100.0,70,0.5,78.59,75.0,3.59
67.59,10.52,21.89,6.42,3.09,100.0,40,5.0,66.6,75.0,-8.4
62.4,31.52,6.08,1.98,10.26,100.0,25,1.0,70.61,75.0,-4.39
34.52,29.57,35.91,1.17,0.96,100.0,70,1.0,71.98,75.0,-3.02
34.68,19.73,45.59,1.76,0.76,100.0,55,1.0,74.32,75.0,-0.68
31.82,46.97,21.22,0.68,1.5,100.0,55,5.0,37.82,75.0,-37.18
77.09,10.98,11.94,7.02,6.46,100.0,40,1.0,87.34,75.0,12.34
36.23,39.07,24.7,0.93,1.47,100.0,40,0.5,70.65,75.0,-4.35
62.7,31.96,5.34,1.96,11.74,100.0,70,2.0,57.01,75.0,-17.99
69.38,12.73,17.88,5.45,3.88,100.0,70,1.0,80.86,75.0,5.86
54.17,27.16,18.67,1.99,2.9,100.0,40,1.0,72.2,75.0,-2.8
35.57,36.09,28.34,0.99,1.26,100.0,70,0.5,66.0,75.0,-9.0
46.22,39.09,14.69,1.18,3.15,100.0,40,5.0,48.07,75.0,-26.93
55.61,10.03,34.36,5.54,1.62,100.0,55,1.0,86.8,75.0,11.8
24.38,47.47,28.14,0.51,0.87,100.0,40,0.5,62.06,75.0,-12.94
57.34,16.58,26.08,3.46,2.2,100.0,25,0.5,92.09,75.0,17.09
33.86,48.2,17.94,0.7,1.89,100.0,40,5.0,40.31,75.0,-34.69
31.41,20.54,48.05,1.53,0.65,100.0,40,5.0,64.66,75.0,-10.34
67.56,11.51,20.93,5.87,3.23,100.0,25,2.0,88.62,75.0,13.62
74.47,14.92,10.6,4.99,7.02,100.0,25,1.0,88.97,75.0,13.97
25.91,17.72,56.37,1.46,0.46,100.0,25,2.0,86.59,75.0,11.59
73.59,18.61,7.8,3.95,9.44,100.0,25,0.5,85.83,75.0,10.83
51.29,14.61,34.1,3.51,1.5,100.0,40,1.0,87.56,75.0,12.56
78.64,14.28,7.08,5.51,11.1,100.0,70,0.5,79.85,75.0,4.85
37.76,42.38,19.86,0.89,1.9,100.0,25,0.5,66.19,75.0,-8.81
29.7,44.18,26.12,0.67,1.14,100.0,55,0.5,64.09,75.0,-10.91
48.61,20.28,31.11,2.4,1.56,100.0,40,5.0,61.69,75.0,-13.31
63.1,10.84,26.06,5.82,2.42,100.0,70,5.0,62.77,75.0,-12.23
34.84,18.92,46.24,1.84,0.75,100.0,55,1.0,79.99,75.0,4.99
58.44,12.26,29.3,4.77,1.99,100.0,40,0.5,86.56,75.0,11.56
60.0,14.14,25.87,4.24,2.32,100.0,40,0.5,89.16,75.0,14.16
29.76,27.26,42.98,1.09,0.69,100.0,55,1.0,70.28,75.0,-4.72
53.91,19.2,26.9,2.81,2.0,100.0,25,2.0,83.63,75.0,8.63
40.55,38.88,20.58,1.04,1.97,100.0,25,0.5,71.65,75.0,-3.35
49.93,20.14,29.93,2.48,1.67,100.0,55,5.0,58.63,75.0,-16.37
20.73,47.62,31.65,0.44,0.65,100.0,70,2.0,52.51,75.0,-22.49
20.54,46.24,33.22,0.44,0.62,100.0,25,2.0,62.73,75.0,-12.27
41.42,32.67,25.91,1.27,1.6,100.0,40,2.0,62.49,75.0,-12.51
20.25,29.12,50.64,0.7,0.4,100.0,40,2.0,74.15,75.0,-0.85
33.72,25.25,41.03,1.34,0.82,100.0,70,2.0,68.34,75.0,-6.66
58.06,26.47,15.46,2.19,3.75,100.0,40,2.0,68.11,75.0,-6.89
33.32,39.1,27.57,0.85,1.21,100.0,25,1.0,68.14,75.0,-6.86
39.3,28.07,32.63,1.4,1.2,100.0,70,1.0,68.62,75.0,-6.38
21.26,39.1,39.64,0.54,0.54,100.0,25,2.0,62.7,75.0,-12.3
47.95,24.83,27.22,1.93,1.76,100.0,70,5.0,56.51,75.0,-18.49
25.72,23.44,50.84,1.1,0.51,100.0,55,1.0,82.14,75.0,7.14
45.72,32.43,21.85,1.41,2.09,100.0,40,1.0,72.84,75.0,-2.16
21.75,13.8,64.45,1.58,0.34,100.0,70,2.0,77.11,75.0,2.11
48.85,18.02,33.13,2.71,1.47,100.0,55,5.0,59.11,75.0,-15.89
59.75,26.54,13.72,2.25,4.36,100.0,25,2.0,75.07,75.0,0.07
27.11,18.25,54.64,1.49,0.5,100.0,55,5.0,66.96,75.0,-8.04
37.33,45.06,17.6,0.83,2.12,100.0,25,5.0,43.51,75.0,-31.49
43.87,16.33,39.8,2.69,1.1,100.0,70,0.5,77.7,75.0,2.7
34.32,17.37,48.3,1.98,0.71,100.0,70,1.0,83.31,75.0,8.31
61.39,27.72,10.89,2.21,5.64,100.0,40,2.0,63.32,75.0,-11.68
22.69,37.67,39.63,0.6,0.57,100.0,40,1.0,66.57,75.0,-8.43
65.66,25.32,9.02,2.59,7.28,100.0,70,1.0,68.44,75.0,-6.56
42.3,44.76,12.93,0.95,3.27,100.0,25,5.0,40.28,75.0,-34.72
43.55,32.73,23.72,1.33,1.84,100.0,25,1.0,77.8,75.0,2.8
65.26,27.58,7.16,2.37,9.11,100.0,70,0.5,72.48,75.0,-2.52
75.11,12.69,12.2,5.92,6.15,100.0,25,2.0,80.61,75.0,5.61
53.93,16.63,29.44,3.24,1.83,100.0,70,1.0,81.14,75.0,6.14
24.65,49.28,26.07,0.5,0.95,100.0,40,2.0,59.46,75.0,-15.54
41.43,34.58,23.99,1.2,1.73,100.0,25,1.0,72.85,75.0,-2.15
29.76,13.85,56.39,2.15,0.53,100.0,40,2.0,81.59,75.0,6.59
35.06,29.76,35.18,1.18,1.0,100.0,55,2.0,73.46,75.0,-1.54
53.84,14.74,31.42,3.65,1.71,100.0,40,2.0,81.99,75.0,6.99
41.51,10.55,47.94,3.94,0.87,100.0,55,1.0,87.18,75.0,12.18
59.4,22.13,18.47,2.68,3.22,100.0,40,0.5,84.95,75.0,9.95
34.42,37.92,27.66,0.91,1.24,100.0,40,2.0,64.13,75.0,-10.87
31.5,41.61,26.89,0.76,1.17,100.0,25,5.0,47.05,75.0,-27.95
43.28,33.57,23.15,1.29,1.87,100.0,40,5.0,51.06,75.0,-23.94
26.11,29.83,44.07,0.88,0.59,100.0,70,5.0,52.64,75.0,-22.36
50.36,26.84,22.8,1.88,2.21,100.0,25,0.5,75.01,75.0,0.01
33.25,26.42,40.33,1.26,0.82,100.0,25,2.0,74.67,75.0,-0.33
22.34,19.25,58.41,1.16,0.38,100.0,25,0.5,94.01,75.0,19.01
22.16,15.45,62.38,1.43,0.36,100.0,40,2.0,80.88,75.0,5.88
30.51,17.87,51.62,1.71,0.59,100.0,25,0.5,94.79,75.0,19.79
72.01,12.21,15.78,5.9,4.56,100.0,55,2.0,81.27,75.0,6.27
36.95,17.93,45.13,2.06,0.82,100.0,55,5.0,60.77,75.0,-14.23
77.03,10.37,12.6,7.43,6.11,100.0,40,2.0,79.3,75.0,4.3
54.9,35.09,10.01,1.56,5.48,100.0,25,0.5,73.08,75.0,-1.92
46.2,22.66,31.15,2.04,1.48,100.0,70,2.0,76.25,75.0,1.25
31.14,35.06,33.81,0.89,0.92,100.0,70,1.0,70.46,75.0,-4.54
51.0,17.75,31.25,2.87,1.63,100.0,55,2.0,75.08,75.0,0.08
65.53,23.83,10.64,2.75,6.16,100.0,40,5.0,54.56,75.0,-20.44
36.95,24.31,38.74,1.52,0.95,100.0,40,2.0,74.21,75.0,-0.79
41.18,10.34,48.48,3.98,0.85,100.0,40,1.0,90.34,75.0,15.34
22.8,47.77,29.43,0.48,0.77,100.0,40,1.0,57.77,75.0,-17.23
76.79,11.28,11.93,6.81,6.43,100.0,40,1.0,85.54,75.0,10.54
44.96,36.49,18.55,1.23,2.42,100.0,25,0.5,77.78,75.0,2.78
45.17,45.68,9.15,0.99,4.94,100.0,25,1.0,58.54,75.0,-16.46
25.61,14.65,59.75,1.75,0.43,100.0,25,0.5,95.7,75.0,20.7
48.58,31.74,19.68,1.53,2.47,100.0,70,1.0,69.87,75.0,-5.13
49.85,36.15,14.0,1.38,3.56,100.0,25,0.5,71.91,75.0,-3.09
32.28,25.48,42.24,1.27,0.76,100.0,40,1.0,83.47,75.0,8.47
55.47,35.89,8.64,1.55,6.42,100.0,40,1.0,65.67,75.0,-9.33
31.17,11.79,57.04,2.64,0.55,100.0,70,2.0,79.77,75.0,4.77
39.89,12.16,47.94,3.28,0.83,100.0,70,1.0,81.36,75.0,6.36
49.06,32.2,18.74,1.52,2.62,100.0,55,2.0,62.41,75.0,-12.59
32.42,31.98,35.59,1.01,0.91,100.0,70,1.0,65.32,75.0,-9.68
24.27,45.51,30.22,0.53,0.8,100.0,55,1.0,62.26,75.0,-12.74
24.14,14.19,61.67,1.7,0.39,100.0,25,2.0,88.78,75.0,13.78
25.45,21.49,53.06,1.18,0.48,100.0,40,2.0,77.07,75.0,2.07
50.42,18.4,31.18,2.74,1.62,100.0,55,0.5,77.66,75.0,2.66
44.56,25.76,29.67,1.73,1.5,100.0,55,5.0,55.14,75.0,-19.86
68.65,22.66,8.68,3.03,7.91,100.0,55,2.0,70.27,75.0,-4.73
27.74,47.61,24.66,0.58,1.12,100.0,70,0.5,56.99,75.0,-18.01
39.93,16.02,44.05,2.49,0.91,100.0,70,1.0,84.79,75.0,9.79
61.62,30.14,8.24,2.04,7.48,100.0,70,2.0,56.03,75.0,-18.97
34.38,40.48,25.14,0.85,1.37,100.0,55,2.0,51.52,75.0,-23.48
59.28,27.66,13.06,2.14,4.54,100.0,25,1.0,74.75,75.0,-0.25
29.1,29.62,41.28,0.98,0.7,100.0,40,1.0,77.52,75.0,2.52
20.21,26.48,53.31,0.76,0.38,100.0,70,1.0,69.63,75.0,-5.37
52.35,38.24,9.41,1.37,5.56,100.0,25,1.0,66.23,75.0,-8.77
36.95,29.62,33.43,1.25,1.11,100.0,70,5.0,51.46,75.0,-23.54
45.51,20.31,34.18,2.24,1.33,100.0,70,2.0,71.59,75.0,-3.41
22.25,45.4,32.35,0.49,0.69,100.0,55,1.0,61.59,75.0,-13.41
27.67,33.08,39.25,0.84,0.71,100.0,55,1.0,72.11,75.0,-2.89
65.93,18.85,15.22,3.5,4.33,100.0,70,5.0,53.05,75.0,-21.95
20.0,20.76,59.23,0.96,0.34,100.0,40,2.0,77.25,75.0,2.25
44.99,42.13,12.88,1.07,3.49,100.0,70,0.5,62.73,75.0,-12.27
51.35,11.77,36.88,4.36,1.39,100.0,40,2.0,78.42,75.0,3.42
23.28,49.68,27.04,0.47,0.86,100.0,25,0.5,59.0,75.0,-16.0
78.38,15.21,6.4,5.15,12.24,100.0,70,5.0,54.69,75.0,-20.31
33.57,41.84,24.59,0.8,1.37,100.0,40,1.0,67.96,75.0,-7.04
38.25,25.79,35.96,1.48,1.06,100.0,25,5.0,61.31,75.0,-13.69
38.24,29.69,32.07,1.29,1.19,100.0,25,2.0,75.0,75.0,-0.0
33.82,45.23,20.95,0.75,1.61,100.0,55,1.0,53.39,75.0,-21.61
20.09,26.52,53.4,0.76,0.38,100.0,25,2.0,77.72,75.0,2.72
75.48,11.5,13.02,6.56,5.8,100.0,55,0.5,86.71,75.0,11.71
78.01,11.97,10.02,6.52,7.79,100.0,25,2.0,78.57,75.0,3.57
33.46,10.09,56.45,3.31,0.59,100.0,25,5.0,76.17,75.0,1.17
59.78,19.79,20.43,3.02,2.93,100.0,40,5.0,59.85,75.0,-15.15
69.58,21.41,9.02,3.25,7.71,100.0,40,5.0,67.13,75.0,-7.87
70.91,14.85,14.24,4.77,4.98,100.0,55,1.0,73.5,75.0,-1.5
45.36,14.55,40.09,3.12,1.13,100.0,70,2.0,78.93,75.0,3.93
38.18,26.44,35.39,1.44,1.08,100.0,40,1.0,75.85,75.0,0.85
39.52,35.91,24.57,1.1,1.61,100.0,25,2.0,62.47,75.0,-12.53
40.04,17.82,42.14,2.25,0.95,100.0,55,0.5,81.66,75.0,6.66
69.01,17.14,13.86,4.03,4.98,100.0,55,2.0,74.22,75.0,-0.78
30.9,13.18,55.92,2.34,0.55,100.0,55,2.0,83.48,75.0,8.48
42.26,47.62,10.13,0.89,4.17,100.0,25,2.0,62.85,75.0,-12.15
74.12,20.43,5.46,3.63,13.58,100.0,40,2.0,77.51,75.0,2.51
36.35,10.45,53.21,3.48,0.68,100.0,70,0.5,83.61,75.0,8.61
52.95,19.69,27.36,2.69,1.94,100.0,55,1.0,81.34,75.0,6.34
21.66,39.86,38.49,0.54,0.56,100.0,25,5.0,52.12,75.0,-22.88
43.59,16.75,39.65,2.6,1.1,100.0,40,2.0,77.27,75.0,2.27
45.94,34.43,19.63,1.33,2.34,100.0,40,5.0,49.23,75.0,-25.77
27.89,30.36,41.75,0.92,0.67,100.0,70,5.0,46.79,75.0,-28.21
24.71,33.87,41.42,0.73,0.6,100.0,55,5.0,49.55,75.0,-25.45
52.67,23.49,23.84,2.24,2.21,100.0,25,5.0,58.75,75.0,-16.25
62.56,20.5,16.94,3.05,3.69,100.0,40,2.0,71.26,75.0,-3.74
30.04,14.88,55.09,2.02,0.55,100.0,25,5.0,71.53,75.0,-3.47
22.96,45.51,31.53,0.5,0.73,100.0,40,2.0,60.18,75.0,-14.82
55.03,33.41,11.56,1.65,4.76,100.0,55,0.5,68.71,75.0,-6.29
31.97,37.13,30.9,0.86,1.03,100.0,55,1.0,70.2,75.0,-4.8
22.55,29.01,48.44,0.78,0.47,100.0,70,1.0,69.75,75.0,-5.25
35.92,24.54,39.54,1.46,0.91,100.0,40,2.0,72.87,75.0,-2.13
56.09,35.64,8.27,1.57,6.78,100.0,25,2.0,67.86,75.0,-7.14
37.79,46.05,16.16,0.82,2.34,100.0,40,1.0,60.98,75.0,-14.02
62.87,16.56,20.58,3.8,3.05,100.0,25,5.0,65.72,75.0,-9.28
65.54,25.26,9.2,2.59,7.12,100.0,70,2.0,56.68,75.0,-18.32
26.15,15.63,58.21,1.67,0.45,100.0,40,5.0,66.93,75.0,-8.07
50.83,35.0,14.17,1.45,3.59,100.0,55,2.0,55.44,75.0,-19.56
50.53,39.15,10.31,1.29,4.9,100.0,25,2.0,59.96,75.0,-15.04
42.16,47.28,10.57,0.89,3.99,100.0,55,0.5,55.46,75.0,-19.54
23.65,40.56,35.79,0.58,0.66,100.0,70,0.5,60.56,75.0,-14.44
34.23,49.68,16.09,0.69,2.13,100.0,70,1.0,51.19,75.0,-23.81
61.83,12.53,25.64,4.93,2.41,100.0,25,0.5,89.83,75.0,14.83
60.71,28.23,11.06,2.15,5.49,100.0,40,0.5,77.84,75.0,2.84
47.7,12.29,40.01,3.88,1.19,100.0,55,1.0,85.07,75.0,10.07
77.24,17.08,5.68,4.52,13.6,100.0,55,5.0,51.91,75.0,-23.09
61.68,31.19,7.13,1.98,8.65,100.0,25,0.5,76.63,75.0,1.63
50.66,35.36,13.98,1.43,3.62,100.0,25,5.0,52.6,75.0,-22.4
45.57,23.82,30.62,1.91,1.49,100.0,25,1.0,80.41,75.0,5.41
36.44,16.01,47.54,2.28,0.77,100.0,70,2.0,74.36,75.0,-0.64
68.42,11.54,20.03,5.93,3.42,100.0,70,5.0,60.49,75.0,-14.51
31.71,45.16,23.13,0.7,1.37,100.0,55,1.0,62.0,75.0,-13.0
40.72,22.6,36.68,1.8,1.11,100.0,40,5.0,55.13,75.0,-19.87
40.14,15.16,44.7,2.65,0.9,100.0,25,1.0,88.13,75.0,13.13
63.83,26.44,9.72,2.41,6.56,100.0,70,1.0,72.99,75.0,-2.01
57.46,16.62,25.92,3.46,2.22,100.0,40,2.0,82.2,75.0,7.2
62.07,11.24,26.69,5.52,2.33,100.0,25,5.0,72.35,75.0,-2.65
63.62,21.0,15.38,3.03,4.14,100.0,40,2.0,75.45,75.0,0.45
53.72,11.31,34.96,4.75,1.54,100.0,25,2.0,90.54,75.0,15.54
38.59,34.42,26.99,1.12,1.43,100.0,40,5.0,56.36,75.0,-18.64
31.77,24.57,43.66,1.29,0.73,100.0,55,5.0,55.78,75.0,-19.22
42.83,49.31,7.86,0.87,5.45,100.0,25,1.0,58.36,75.0,-16.64
29.78,35.48,34.74,0.84,0.86,100.0,25,5.0,52.83,75.0,-22.17
67.17,16.47,16.36,4.08,4.11,100.0,55,1.0,88.4,75.0,13.4
52.89,18.4,28.72,2.87,1.84,100.0,25,1.0,80.29,75.0,5.29
43.06,30.65,26.29,1.4,1.64,100.0,25,1.0,74.76,75.0,-0.24
21.51,16.15,62.34,1.33,0.35,100.0,70,1.0,76.69,75.0,1.69
47.18,41.05,11.77,1.15,4.01,100.0,55,1.0,61.82,75.0,-13.18
20.69,40.3,39.02,0.51,0.53,100.0,70,1.0,58.08,75.0,-16.92
34.26,18.16,47.58,1.89,0.72,100.0,55,5.0,60.72,75.0,-14.28
26.0,18.99,55.01,1.37,0.47,100.0,40,5.0,58.36,75.0,-16.64
46.26,18.01,35.73,2.57,1.29,100.0,55,0.5,84.32,75.0,9.32
34.1,18.44,47.46,1.85,0.72,100.0,55,5.0,64.5,75.0,-10.5
35.46,17.81,46.73,1.99,0.76,100.0,70,2.0,72.06,75.0,-2.94
69.03,18.79,12.18,3.67,5.67,100.0,25,0.5,85.16,75.0,10.16
52.79,27.55,19.67,1.92,2.68,100.0,55,5.0,51.19,75.0,-23.81
65.11,16.62,18.28,3.92,3.56,100.0,25,2.0,80.74,75.0,5.74
23.1,41.36,35.54,0.56,0.65,100.0,55,5.0,43.49,75.0,-31.51
50.29,28.13,21.58,1.79,2.33,100.0,70,1.0,70.77,75.0,-4.23
25.7,41.09,33.21,0.63,0.77,100.0,55,0.5,69.76,75.0,-5.24
39.25,19.16,41.59,2.05,0.94,100.0,40,1.0,80.31,75.0,5.31
30.76,36.19,33.05,0.85,0.93,100.0,55,0.5,68.54,75.0,-6.46
68.0,19.14,12.86,3.55,5.29,100.0,55,0.5,82.1,75.0,7.1
53.16,20.96,25.88,2.54,2.05,100.0,25,1.0,78.65,75.0,3.65
43.79,22.59,33.61,1.94,1.3,100.0,25,0.5,79.13,75.0,4.13
27.9,14.67,57.42,1.9,0.49,100.0,40,0.5,90.65,75.0,15.65
71.92,20.93,7.16,3.44,10.05,100.0,55,5.0,56.56,75.0,-18.44
29.44,18.38,52.18,1.6,0.56,100.0,25,2.0,80.18,75.0,5.18
38.59,28.21,33.2,1.37,1.16,100.0,55,1.0,70.83,75.0,-4.17
37.4,46.34,16.26,0.81,2.3,100.0,70,5.0,32.91,75.0,-42.09
72.28,14.18,13.54,5.1,5.34,100.0,70,5.0,54.83,75.0,-20.17
43.23,31.07,25.7,1.39,1.68,100.0,40,1.0,74.91,75.0,-0.09
57.36,28.06,14.58,2.04,3.93,100.0,70,0.5,66.77,75.0,-8.23
35.03,13.83,51.14,2.53,0.68,100.0,25,1.0,89.64,75.0,14.64
29.49,33.18,37.33,0.89,0.79,100.0,25,2.0,67.79,75.0,-7.21
54.3,32.74,12.96,1.66,4.19,100.0,40,2.0,61.01,75.0,-13.99
69.97,24.55,5.48,2.85,12.76,100.0,55,1.0,74.97,75.0,-0.03
50.2,37.74,12.07,1.33,4.16,100.0,25,5.0,48.23,75.0,-26.77
20.73,20.29,58.98,1.02,0.35,100.0,70,1.0,78.26,75.0,3.26
46.85,44.71,8.44,1.05,5.55,100.0,25,2.0,55.02,75.0,-19.98
23.11,11.59,65.3,1.99,0.35,100.0,40,1.0,88.19,75.0,13.19
39.43,44.16,16.41,0.89,2.4,100.0,70,0.5,61.5,75.0,-13.5
37.26,27.93,34.82,1.33,1.07,100.0,70,1.0,77.69,75.0,2.69
38.41,35.47,26.13,1.08,1.47,100.0,70,5.0,37.86,75.0,-37.14
41.18,18.85,39.97,2.18,1.03,100.0,40,0.5,84.7,75.0,9.7
57.28,37.08,5.64,1.54,10.15,100.0,40,2.0,62.84,75.0,-12.16
40.04,40.89,19.07,0.98,2.1,100.0,55,1.0,60.44,75.0,-14.56
63.96,28.93,7.11,2.21,9.0,100.0,55,5.0,52.01,75.0,-22.99
44.27,34.71,21.02,1.28,2.11,100.0,55,5.0,44.21,75.0,-30.79
24.1,28.25,47.65,0.85,0.51,100.0,40,2.0,72.45,75.0,-2.55
48.07,10.61,41.31,4.53,1.16,100.0,70,1.0,81.13,75.0,6.13
37.15,29.91,32.94,1.24,1.13,100.0,70,5.0,52.01,75.0,-22.99
45.97,43.67,10.36,1.05,4.44,100.0,25,0.5,65.94,75.0,-9.06
36.5,27.06,36.44,1.35,1.0,100.0,55,1.0,72.65,75.0,-2.35
39.95,26.42,33.63,1.51,1.19,100.0,70,2.0,68.71,75.0,-6.29
23.4,19.2,57.4,1.22,0.41,100.0,70,0.5,77.71,75.0,2.71
42.44,26.24,31.32,1.62,1.35,100.0,70,1.0,70.97,75.0,-4.03
28.51,34.25,37.24,0.83,0.77,100.0,70,5.0,40.28,75.0,-34.72
58.5,19.11,22.39,3.06,2.61,100.0,40,2.0,72.6,75.0,-2.4
60.29,30.98,8.73,1.95,6.9,100.0,55,2.0,64.34,75.0,-10.66
20.22,32.31,47.46,0.63,0.43,100.0,70,1.0,65.16,75.0,-9.84
31.94,24.14,43.92,1.32,0.73,100.0,70,2.0,66.86,75.0,-8.14
45.1,35.69,19.21,1.26,2.35,100.0,70,0.5,66.92,75.0,-8.08
65.06,19.83,15.12,3.28,4.3,100.0,70,1.0,71.9,75.0,-3.1
26.08,14.37,59.55,1.81,0.44,100.0,25,0.5,95.86,75.0,20.86
36.67,41.78,21.55,0.88,1.7,100.0,70,2.0,54.56,75.0,-20.44
36.58,13.96,49.46,2.62,0.74,100.0,70,2.0,77.48,75.0,2.48
45.92,20.86,33.22,2.2,1.38,100.0,70,2.0,73.45,75.0,-1.55
51.93,36.05,12.02,1.44,4.32,100.0,25,0.5,74.42,75.0,-0.58
24.05,23.86,52.09,1.01,0.46,100.0,40,2.0,80.12,75.0,5.12
26.43,16.16,57.41,1.64,0.46,100.0,25,1.0,92.16,75.0,17.16
30.76,49.19,20.05,0.63,1.53,100.0,70,5.0,32.0,75.0,-43.0
43.5,35.86,20.63,1.21,2.11,100.0,40,1.0,72.84,75.0,-2.16
26.8,11.64,61.56,2.3,0.44,100.0,70,5.0,64.8,75.0,-10.2
44.22,38.2,17.58,1.16,2.51,100.0,40,2.0,60.83,75.0,-14.17
64.27,28.04,7.69,2.29,8.36,100.0,70,1.0,67.98,75.0,-7.02
62.27,14.03,23.7,4.44,2.63,100.0,70,0.5,84.39,75.0,9.39
45.36,38.3,16.34,1.18,2.78,100.0,40,5.0,48.19,75.0,-26.81
40.79,11.25,47.96,3.63,0.85,100.0,40,0.5,96.89,75.0,21.89
43.86,44.81,11.34,0.98,3.87,100.0,70,5.0,39.03,75.0,-35.97
35.86,15.55,48.6,2.31,0.74,100.0,25,2.0,85.55,75.0,10.55
32.32,15.09,52.59,2.14,0.61,100.0,25,1.0,86.62,75.0,11.62
48.98,17.03,33.99,2.88,1.44,100.0,25,5.0,65.94,75.0,-9.06
36.11,48.41,15.48,0.75,2.33,100.0,25,1.0,62.88,75.0,-12.12
37.25,37.73,25.03,0.99,1.49,100.0,40,5.0,50.18,75.0,-24.82
55.36,17.31,27.34,3.2,2.02,100.0,40,5.0,64.53,75.0,-10.47
36.54,40.02,23.44,0.91,1.56,100.0,25,2.0,64.84,75.0,-10.16
56.22,23.45,20.33,2.4,2.77,100.0,55,5.0,54.98,75.0,-20.02
24.62,19.38,56.0,1.27,0.44,100.0,55,0.5,85.7,75.0,10.7
24.54,29.23,46.24,0.84,0.53,100.0,55,5.0,50.59,75.0,-24.41
30.51,23.56,45.92,1.29,0.66,100.0,70,5.0,59.18,75.0,-15.82
37.84,35.27,26.89,1.07,1.41,100.0,25,5.0,46.86,75.0,-28.14
25.52,20.28,54.19,1.26,0.47,100.0,70,2.0,76.59,75.0,1.59
68.9,25.78,5.32,2.67,12.96,100.0,40,1.0,74.35,75.0,-0.65
57.42,16.79,25.79,3.42,2.23,100.0,40,1.0,85.83,75.0,10.83
76.81,11.91,11.28,6.45,6.81,100.0,55,2.0,77.88,75.0,2.88
36.04,10.59,53.36,3.4,0.68,100.0,55,0.5,90.46,75.0,15.46
